GEO.id,GEO.display-label,GOVTYPE.id,GOVTYPE.display-label,PENITEM.id,PENITEM.display-label,AMOUNT
0400000US05,Arkansas,1,State and Local ,422,   Nongovernmental securities,13833014
0400000US05,Arkansas,1,State and Local ,4221,   Corporate bonds,1928602
0400000US05,Arkansas,1,State and Local ,4222,   Corporate stocks,7588564
0400000US05,Arkansas,1,State and Local ,4223,   Mortgages,5880
0400000US05,Arkansas,1,State and Local ,4224,   Funds held in trust,191180
0400000US05,Arkansas,1,State and Local ,4225,   Foreign and international securities,3004641
0400000US05,Arkansas,1,State and Local ,4229,   Other nongovernmental securities,1114147
0400000US05,Arkansas,1,State and Local ,43,   Total other investments,12164447
0400000US05,Arkansas,1,State and Local ,431,   Real property,528792
0400000US05,Arkansas,1,State and Local ,432,   Miscellaneous investments,11635655
0400000US05,Arkansas,1,State and Local ,6,   Total Membership,165687
0400000US05,Arkansas,1,State and Local ,61,   Active membership,134015
0400000US05,Arkansas,1,State and Local ,62,   Inactive membership,31672
0400000US05,Arkansas,1,State and Local ,7,   Total beneficiaries receiving periodic benefit payments,79460
0400000US05,Arkansas,1,State and Local ,8,   Covered payroll,N
0400000US05,Arkansas,1,State and Local ,9,   Pension obligations,N
0400000US05,Arkansas,2,State,1,   Total Contributions,1017110
0400000US05,Arkansas,2,State,11,   Employee contributions,195757
0400000US05,Arkansas,2,State,12,   Government contributions,821353
0400000US05,Arkansas,2,State,121,   State government contributions,320665
0400000US05,Arkansas,2,State,122,   Local government contributions,500688
0400000US05,Arkansas,2,State,2,   Earnings on investments,4227003
0400000US05,Arkansas,2,State,3,   Total payments,1583507
0400000US05,Arkansas,2,State,31,   Benefits,1453894
0400000US05,Arkansas,2,State,32,   Withdrawals,31436
0400000US05,Arkansas,2,State,39,   Other payments,98177
0400000US05,Arkansas,2,State,4,   Total cash and investment holdings,26831975
0400000US05,Arkansas,2,State,41,   Total cash and short-term investments,674988
0400000US05,Arkansas,2,State,411,   Cash and demand deposits,147200
0400000US05,Arkansas,2,State,412,"   Time, savings deposits and nonfederal short-term investments",527788
0400000US05,Arkansas,2,State,42,   Total securities,13994841
0400000US05,Arkansas,2,State,421,   Governmental securities,371884
0400000US05,Arkansas,2,State,4211,   Federal government,371764
0400000US05,Arkansas,2,State,42111,   U.S. Treasury,190863
0400000US05,Arkansas,2,State,42112,   Federal agency,180901
0400000US05,Arkansas,2,State,4212,   State and local government,120
0400000US05,Arkansas,2,State,422,   Nongovernmental securities,13622957
0400000US05,Arkansas,2,State,4221,   Corporate bonds,1902181
0400000US05,Arkansas,2,State,4222,   Corporate stocks,7516948
0400000US05,Arkansas,2,State,4223,   Mortgages,5863
0400000US05,Arkansas,2,State,4224,   Funds held in trust,168421
0400000US05,Arkansas,2,State,4225,   Foreign and international securities,3004462
0400000US05,Arkansas,2,State,4229,   Other nongovernmental securities,1025082
0400000US05,Arkansas,2,State,43,   Total other investments,12162146
0400000US05,Arkansas,2,State,431,   Real property,528676
0400000US05,Arkansas,2,State,432,   Miscellaneous investments,11633470
0400000US05,Arkansas,2,State,6,   Total Membership,165169
0400000US05,Arkansas,2,State,61,   Active membership,133564
0400000US05,Arkansas,2,State,62,   Inactive membership,31605
0400000US05,Arkansas,2,State,7,   Total beneficiaries receiving periodic benefit payments,78179
0400000US05,Arkansas,2,State,8,   Covered payroll,5080501
0400000US05,Arkansas,2,State,9,   Pension obligations,30489131
0400000US05,Arkansas,3,Local,1,   Total Contributions,35399
0400000US05,Arkansas,3,Local,11,   Employee contributions,874
0400000US05,Arkansas,3,Local,12,   Government contributions,34526
0400000US05,Arkansas,3,Local,121,   State government contributions,5017
0400000US05,Arkansas,3,Local,122,   Local government contributions,29509
0400000US05,Arkansas,3,Local,2,   Earnings on investments,35378
0400000US05,Arkansas,3,Local,3,   Total payments,50854
0400000US05,Arkansas,3,Local,31,   Benefits,48255
0400000US05,Arkansas,3,Local,32,   Withdrawals,357
0400000US05,Arkansas,3,Local,39,   Other payments,2242
0400000US05,Arkansas,3,Local,4,   Total cash and investment holdings,260124
0400000US05,Arkansas,3,Local,41,   Total cash and short-term investments,11397
0400000US05,Arkansas,3,Local,411,   Cash and demand deposits,7616
0400000US05,Arkansas,3,Local,412,"   Time, savings deposits and nonfederal short-term investments",3781
0400000US05,Arkansas,3,Local,42,   Total securities,246426
0400000US05,Arkansas,3,Local,421,   Governmental securities,36369
0400000US05,Arkansas,3,Local,4211,   Federal government,34980
0400000US05,Arkansas,3,Local,42111,   U.S. Treasury,24706
0400000US05,Arkansas,3,Local,42112,   Federal agency,10274
0400000US05,Arkansas,3,Local,4212,   State and local government,1389
0400000US05,Arkansas,3,Local,422,   Nongovernmental securities,210057
0400000US05,Arkansas,3,Local,4221,   Corporate bonds,26421
0400000US05,Arkansas,3,Local,4222,   Corporate stocks,71616
0400000US05,Arkansas,3,Local,4223,   Mortgages,17
0400000US05,Arkansas,3,Local,4224,   Funds held in trust,22759
0400000US05,Arkansas,3,Local,4225,   Foreign and international securities,179
0400000US05,Arkansas,3,Local,4229,   Other nongovernmental securities,89065
0400000US05,Arkansas,3,Local,43,   Total other investments,2301
0400000US05,Arkansas,3,Local,431,   Real property,116
0400000US05,Arkansas,3,Local,432,   Miscellaneous investments,2185
0400000US05,Arkansas,3,Local,6,   Total Membership,518
0400000US05,Arkansas,3,Local,61,   Active membership,451
0400000US05,Arkansas,3,Local,62,   Inactive membership,67
0400000US05,Arkansas,3,Local,7,   Total beneficiaries receiving periodic benefit payments,1281
0400000US05,Arkansas,3,Local,8,   Covered payroll,N
0400000US05,Arkansas,3,Local,9,   Pension obligations,N
0400000US06,California,1,State and Local ,1,   Total Contributions,30067161
0400000US06,California,1,State and Local ,11,   Employee contributions,8875915
0400000US06,California,1,State and Local ,12,   Government contributions,21191246
0400000US06,California,1,State and Local ,121,   State government contributions,6966978
0400000US06,California,1,State and Local ,122,   Local government contributions,14224268
0400000US06,California,1,State and Local ,2,   Earnings on investments,115766239
0400000US06,California,1,State and Local ,3,   Total payments,46095835
0400000US06,California,1,State and Local ,31,   Benefits,43749235
0400000US06,California,1,State and Local ,32,   Withdrawals,573492
0400000US06,California,1,State and Local ,39,   Other payments,1773108
0400000US06,California,1,State and Local ,4,   Total cash and investment holdings,751798201
0400000US06,California,1,State and Local ,41,   Total cash and short-term investments,29649272
0400000US06,California,1,State and Local ,411,   Cash and demand deposits,4490002
0400000US06,California,1,State and Local ,412,"   Time, savings deposits and nonfederal short-term investments",25159270
0400000US06,California,1,State and Local ,42,   Total securities,630588214
0400000US06,California,1,State and Local ,421,   Governmental securities,36257052
0400000US06,California,1,State and Local ,4211,   Federal government,36039439
0400000US06,California,1,State and Local ,42111,   U.S. Treasury,19329602
0400000US06,California,1,State and Local ,42112,   Federal agency,16709837
0400000US06,California,1,State and Local ,4212,   State and local government,217613
0400000US06,California,1,State and Local ,422,   Nongovernmental securities,594331162
0400000US06,California,1,State and Local ,4221,   Corporate bonds,100296746
0400000US06,California,1,State and Local ,4222,   Corporate stocks,323122367
0400000US06,California,1,State and Local ,4223,   Mortgages,520316
0400000US06,California,1,State and Local ,4224,   Funds held in trust,10221466
0400000US06,California,1,State and Local ,4225,   Foreign and international securities,134527933
0400000US06,California,1,State and Local ,4229,   Other nongovernmental securities,25642334
0400000US06,California,1,State and Local ,43,   Total other investments,91560715
0400000US06,California,1,State and Local ,431,   Real property,48925043
0400000US06,California,1,State and Local ,432,   Miscellaneous investments,42635672
0400000US06,California,1,State and Local ,6,   Total Membership,2343585
0400000US06,California,1,State and Local ,61,   Active membership,1664098
0400000US06,California,1,State and Local ,62,   Inactive membership,679487
0400000US06,California,1,State and Local ,7,   Total beneficiaries receiving periodic benefit payments,1210440
0400000US06,California,1,State and Local ,8,   Covered payroll,N
0400000US06,California,1,State and Local ,9,   Pension obligations,N
0400000US06,California,2,State,1,   Total Contributions,20904219
0400000US06,California,2,State,11,   Employee contributions,6641367
0400000US06,California,2,State,12,   Government contributions,14262852
0400000US06,California,2,State,121,   State government contributions,6962459
0400000US06,California,2,State,122,   Local government contributions,7300393
0400000US06,California,2,State,2,   Earnings on investments,85711701
0400000US06,California,2,State,3,   Total payments,33815771
0400000US06,California,2,State,31,   Benefits,32477634
0400000US06,California,2,State,32,   Withdrawals,453577
0400000US06,California,2,State,39,   Other payments,884560
0400000US06,California,2,State,4,   Total cash and investment holdings,544754853
0400000US06,California,2,State,41,   Total cash and short-term investments,16434364
0400000US06,California,2,State,411,   Cash and demand deposits,905162
0400000US06,California,2,State,412,"   Time, savings deposits and nonfederal short-term investments",15529202
0400000US06,California,2,State,42,   Total securities,470357810
0400000US06,California,2,State,421,   Governmental securities,23483857
0400000US06,California,2,State,4211,   Federal government,23456274
0400000US06,California,2,State,42111,   U.S. Treasury,10915646
0400000US06,California,2,State,42112,   Federal agency,12540628
0400000US06,California,2,State,4212,   State and local government,27583
0400000US06,California,2,State,422,   Nongovernmental securities,446873953
0400000US06,California,2,State,4221,   Corporate bonds,76195893
0400000US06,California,2,State,4222,   Corporate stocks,258706705
0400000US06,California,2,State,4223,   Mortgages,504967
0400000US06,California,2,State,4224,   Funds held in trust,8609919
0400000US06,California,2,State,4225,   Foreign and international securities,83955357
0400000US06,California,2,State,4229,   Other nongovernmental securities,18901112
0400000US06,California,2,State,43,   Total other investments,57962679
0400000US06,California,2,State,431,   Real property,34805874
0400000US06,California,2,State,432,   Miscellaneous investments,23156805
0400000US06,California,2,State,6,   Total Membership,1928754
0400000US06,California,2,State,61,   Active membership,1315324
0400000US06,California,2,State,62,   Inactive membership,613430
0400000US06,California,2,State,7,   Total beneficiaries receiving periodic benefit payments,936841
0400000US06,California,2,State,8,   Covered payroll,78493000
0400000US06,California,2,State,9,   Pension obligations,661216000
0400000US06,California,3,Local,1,   Total Contributions,9162942
0400000US06,California,3,Local,11,   Employee contributions,2234548
0400000US06,California,3,Local,12,   Government contributions,6928394
0400000US06,California,3,Local,121,   State government contributions,4519
0400000US06,California,3,Local,122,   Local government contributions,6923875
0400000US06,California,3,Local,2,   Earnings on investments,30054538
0400000US06,California,3,Local,3,   Total payments,12280064
0400000US06,California,3,Local,31,   Benefits,11271601
0400000US06,California,3,Local,32,   Withdrawals,119915
0400000US06,California,3,Local,39,   Other payments,888548
0400000US06,California,3,Local,4,   Total cash and investment holdings,207043348
0400000US06,California,3,Local,41,   Total cash and short-term investments,13214908
0400000US06,California,3,Local,411,   Cash and demand deposits,3584840
0400000US06,California,3,Local,412,"   Time, savings deposits and nonfederal short-term investments",9630068
0400000US06,California,3,Local,42,   Total securities,160230404
0400000US06,California,3,Local,421,   Governmental securities,12773195
0400000US06,California,3,Local,4211,   Federal government,12583165
